Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1983","1983","t","36418","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1984","1984","t","24987","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1985","1985","t","22567","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1986","1986","t","22050","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1987","1987","t","20437","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1988","1988","t","22817","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1989","1989","t","29012","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1990","1990","t","20200","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1991","1991","t","21810","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.02","Cherries","1992","1992","t","29839","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1961","1961","t","10724","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1962","1962","t","5207","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1963","1963","t","7552","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1964","1964","t","9877","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1965","1965","t","4057","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1966","1966","t","10114","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1967","1967","t","6530","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1968","1968","t","9101","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1969","1969","t","9783","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1970","1970","t","9679","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1971","1971","t","4046","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1972","1972","t","2040","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1973","1973","t","7626","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1974","1974","t","3008","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1975","1975","t","6760","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1976","1976","t","6029","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1977","1977","t","3019","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1978","1978","t","3830","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1979","1979","t","4555","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1980","1980","t","5015","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1981","1981","t","3790","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1982","1982","t","8854","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1983","1983","t","9816","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1984","1984","t","9866","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1985","1985","t","8743","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1986","1986","t","6722","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1987","1987","t","8473","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1988","1988","t","9902","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1989","1989","t","13724","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1990","1990","t","10676","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1991","1991","t","13155","A","Official figure",""
"QCL","Crops and livestock products","200","Czechoslovakia","5510","Production","01344.01","Sour cherries","1992","1992","t","15209","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1961","1961","t","7000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1962","1962","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1963","1963","t","3551","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1964","1964","t","4066","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1965","1965","t","3195","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1966","1966","t","2289","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1967","1967","t","2760","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1968","1968","t","3573","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1969","1969","t","3994","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1970","1970","t","7889","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1971","1971","t","3014","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1972","1972","t","2753","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1973","1973","t","2264","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1974","1974","t","5555","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1975","1975","t","2628","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1976","1976","t","8160","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1977","1977","t","5135","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1978","1978","t","6745","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1979","1979","t","5302","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1980","1980","t","7182","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1981","1981","t","6574","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5510","Production","01344.02","Cherries","1982","1982","t","5961","A","Official figure",""
